gdp_pwt_cur_o,pop_d,pop_o,hostility_level_o,hostility_level_d,common_language,polity_o,polity_d,sanction_threat,sanction_threat_trade,sanction_imposition,sanction_imposition_trade,gdp_wdi_cur_o,gdp_wdi_cap_cur_o,gdp_wdi_const_o,gdp_wdi_cap_const_o,gdp_wdi_cur_d,gdp_wdi_cap_cur_d,gdp_wdi_const_d,gdp_wdi_cap_const_d
309950.3438,21.30359268,3.326031923,0,0,1,-8,-10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.84137E+11,8684.647401,3.74632E+11,17669.118
316160.5625,21.90630722,3.507231951,0,0,1,-8,-10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.89606E+11,8695.400072,3.6407E+11,16696.41039
340236.1875,22.55642509,3.741931915,0,0,1,-8,-10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2.15808E+11,9609.966975,4.04999E+11,18034.72452
369186.3438,23.22888947,4.087931156,0,0,1,-8,-10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2.58742E+11,11185.13337,4.37231E+11,18901.0131
305148.4063,27.25053406,3.154925108,0,0,1,-8,-7,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,12257418326,366.1728076,34053114158,1017.287987
309950.3438,27.94500542,3.326031923,0,0,1,-8,-7,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,13182979784,383.0159987,36266689313,1053.686075
316160.5625,28.67956543,3.507231951,0,0,1,-8,-6,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,14803189093,418.2518413,38597648770,1090.544582
340236.1875,29.4359436,3.741931915,0,0,1,-8,-6,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,17646503525,484.8447351,41583019315,1142.51007
369186.3438,30.18634033,4.087931156,0,0,1,-8,-6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,21457470203,573.3069261,43197815736,1154.171798
305148.4063,9.884052277,3.154925108,0,0,0,-8,8,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,5924239701,604.654066,10915427397,1114.076724
309950.3438,10.13449669,3.326031923,0,0,0,-8,8,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,6174898370,615.2684717,11415454005,1137.438792
316160.5625,10.39686108,3.507231951,0,0,0,-8,8,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,6752510283,656.6227077,11490202815,1117.321969
340236.1875,10.67098999,3.741931915,0,0,0,-8,8,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,8683229268,823.7211451,12258119287,1162.84757
369186.3438,10.95594406,4.087931156,0,0,0,-8,8,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,10167441854,940.5516918,12977765548,1200.524135
305148.4063,3.91395998,3.154925108,0,0,1,-8,-2,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,96074477958,23852.32703,1.36347E+11,33850.76018
309950.3438,4.018778801,3.326031923,0,0,1,-8,-2,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,89794943350,21700.02005,1.34889E+11,32597.61994
316160.5625,4.131207943,3.507231951,0,0,1,-8,-2,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,92537752709,22159.68886,1.4017E+11,33565.97229
340236.1875,4.249295235,3.741931915,0,0,1,-8,-2,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,97645448284,23730.15245,1.46528E+11,35609.68417
369186.3438,4.37003994,4.087931156,0,0,1,-8,-2,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.15035E+11,27608.53737,1.60916E+11,38619.85912
305148.4063,4.564297199,3.154925108,0,0,1,-8,0,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,635874002.2,138.6986922,1385751986,302.2642656
309950.3438,4.739147186,3.326031923,0,0,1,-8,2,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1090467712,229.3755148,1297819716,272.991178
316160.5625,4.957215786,3.507231951,0,0,1,-8,5,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1253340520,252.3962103,1640668859,330.3959266
340236.1875,5.199549198,3.741931915,0,0,1,-8,5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1385810072,266.4471103,1793466334,344.8264173
369186.3438,5.439694881,4.087931156,0,0,1,-8,5,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1448536631,266.5695675,1911798254,351.8221238
305148.4063,5.86762619,3.154925108,0,0,0,-8,7,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,11784927700,2001.538009,15695563747,2665.715753
309950.3438,5.90596199,3.326031923,0,0,0,-8,7,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,12282533600,2072.299842,15833263893,2671.37639
316160.5625,5.940302849,3.507231951,0,0,0,-8,7,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,12664190300,2124.102889,16083565987,2697.6181
340236.1875,5.971535206,3.741931915,0,0,0,-8,7,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,13243892200,2209.496508,16334828454,2725.161598
369186.3438,6.00077486,4.087931156,0,0,0,-8,7,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,13724810900,2278.431843,16480336828,2735.871881
305148.4063,0.472389996,3.154925108,0,0,1,-8,5,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,947671969.7,2012.260287,2696863364,5726.444612
309950.3438,0.47773999,3.326031923,0,0,1,-8,5,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,834279357.8,1750.558371,2810131626,5896.465489
316160.5625,0.483043998,3.507231951,0,0,1,-8,5,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1093574468,2267.721066,2888815337,5990.472149
340236.1875,0.488332003,3.741931915,0,0,1,-8,5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1274190311,2611.356086,3070810677,6293.392814
369186.3438,0.493629992,4.087931156,0,0,1,-8,5,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1484092538,3006.189322,3331829593,6748.979787
305148.4063,5.39921093,3.154925108,0,0,0,-8,9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,29169953013,5413.150621,55616046824,10320.82699
309950.3438,5.400005817,3.326031923,0,0,0,-8,9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,30752150336,5717.21709,57425674438,10676.16553
316160.5625,5.400154114,3.507231951,0,0,0,-8,9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,35130340674,6533.553213,60015251651,11161.65778
340236.1875,5.399886131,3.741931915,0,0,0,-8,9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,46816589165,8712.698793,63315540679,11783.20003
369186.3438,5.399418831,4.087931156,0,0,0,-8,9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,57332015148,10671.82186,66657892313,12407.74723
305148.4063,1.988499045,3.154925108,0,0,0,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,20289627637,10201.30354,36841188769,18523.16642
309950.3438,1.988348961,3.326031923,0,0,0,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,20876309576,10479.75943,38026208095,19088.88693
316160.5625,1.988263965,3.507231951,0,0,0,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,23489889975,11777.15551,39359254613,19733.5987
340236.1875,1.988965034,3.741931915,0,0,0,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,29634713063,14849.03695,40524390981,20305.51731
369186.3438,1.991430044,4.087931156,0,0,0,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,34414784504,17233.13856,42290927411,21177.1023
305148.4063,8.881640434,3.154925108,0,0,0,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,2.61337E+11,29456.06864,3.96534E+11,44694.42666
309950.3438,8.897792816,3.326031923,0,0,0,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,2.41019E+11,27093.08111,4.02355E+11,45228.91457
316160.5625,8.920694351,3.507231951,0,0,0,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,2.65336E+11,29729.71934,4.11191E+11,46071.98832
340236.1875,8.951421738,3.741931915,0,0,0,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,3.32269E+11,37090.94137,4.2042E+11,46931.1703
369186.3438,8.990638733,4.087931156,0,0,0,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,3.82624E+11,42544.41047,4.38608E+11,48769.28753
305148.4063,1.061468005,3.154925108,0,0,1,-8,-9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1738100848,1728.705335,3134761685,3117.816353
309950.3438,1.072926998,3.326031923,0,0,1,-8,-9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1542477355,1521.767619,3167826052,3125.293927
316160.5625,1.080929995,3.507231951,0,0,1,-8,-9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1432228173,1405.441856,3306579969,3244.738498
340236.1875,1.087391973,3.741931915,0,0,1,-8,-9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2197612761,2148.619929,3434882335,3358.306237
369186.3438,1.095052958,4.087931156,0,0,1,-8,-9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2770082815,2699.133395,3559359527,3468.194565
305148.4063,8.342558861,3.154925108,0,0,1,-8,-2,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1385058162,165.7629866,3858672133,461.8037239
309950.3438,8.663011551,3.326031923,0,0,1,-8,-2,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1709347793,196.9736976,4308521326,496.484905
316160.5625,9.001688957,3.507231951,0,0,1,-8,-2,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1987622279,220.3759764,4674366912,518.2665657
340236.1875,9.353200912,3.741931915,0,0,1,-8,-2,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2736666516,291.9448516,5362511644,572.0673882
369186.3438,9.710042953,4.087931156,0,0,1,-8,-2,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,4414929220,453.5218172,7165890625,736.1132141
305148.4063,4.970366955,3.154925108,0,0,0,-8,-2,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1488185772,302.2063943,2751022118,558.6510032
309950.3438,5.111770153,3.326031923,0,0,0,-8,-2,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1481141850,292.5673576,2773675100,547.8791885
316160.5625,5.251471996,3.507231951,0,0,0,-8,-2,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1698678686,326.8556001,2879813177,554.1266114
340236.1875,5.391400814,3.741931915,0,0,0,-8,-2,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2111093198,396.0300441,3073341559,576.5428046
369186.3438,5.534597874,4.087931156,0,0,0,-8,-2,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2255942249,412.589392,3043263831,556.5826758
305148.4063,62.95801926,3.154925108,0,0,1,-8,9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1.26392E+11,2007.736363,2.17712E+11,3458.349405
309950.3438,63.54332352,3.326031923,0,0,1,-8,9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.20297E+11,1893.26831,2.25211E+11,3544.438491
316160.5625,64.07316589,3.507231951,0,0,1,-8,9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.34301E+11,2096.187999,2.39059E+11,3731.264529
340236.1875,64.55495453,3.741931915,0,0,1,-8,9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1.52281E+11,2359.116494,2.56245E+11,3969.728323
369186.3438,65.00222778,4.087931156,0,0,1,-8,9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.72895E+11,2660.122791,2.72361E+11,4190.479159
305148.4063,6.21620512,3.154925108,0,0,0,-8,-1,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,860521119.3,138.4288795,2582669253,415.4645399
309950.3438,6.327125072,3.326031923,0,0,0,-8,-1,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1080768907,171.0479834,2830110563,447.9076902
316160.5625,6.447688103,3.507231951,0,0,0,-8,-1,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1221120799,190.0025003,3136834880,488.0814992
340236.1875,6.576877117,3.741931915,0,0,0,-8,-3,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1555301496,237.7574442,3479644147,531.929855
369186.3438,6.712841034,4.087931156,0,0,0,-8,-3,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2076182461,311.6273248,3840496251,576.4443131
305148.4063,4.516130924,3.154925108,0,0,0,-8,-9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,2904662605,643.174726,10753701529,2381.174675
309950.3438,4.564080238,3.326031923,0,0,0,-8,-9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,3534803922,774.4828307,11220825732,2458.506064
316160.5625,4.610002041,3.507231951,0,0,0,-8,-9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,4461978499,967.8901647,11249683443,2440.275757
340236.1875,4.655741215,3.741931915,0,0,0,-8,-9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,5977560877,1283.911263,11617416309,2495.287285
369186.3438,4.703398228,4.087931156,0,0,0,-8,-9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,6838351088,1453.916238,12198334458,2593.5136
305148.4063,1.267984033,3.154925108,0,0,1,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,8154338233,6435.164683,12400244898,9785.90975
309950.3438,1.272379994,3.326031923,0,0,1,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,8824873259,6939.801184,12917152080,10157.93255
316160.5625,1.277837038,3.507231951,0,0,1,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,9008273721,7053.070804,13942348940,10916.22849
340236.1875,1.284052014,3.741931915,0,0,1,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,11305459802,8807.900379,15955762092,12430.87547
369186.3438,1.290534973,4.087931156,0,0,1,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,13280275123,10293.80541,17224253398,13350.86143
305148.4063,9.699196815,3.154925108,0,0,1,-8,-3,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,21473188882,2211.826817,29142311723,3001.778028
309950.3438,9.785700798,3.326031923,0,0,1,-8,-3,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,22066101341,2253.04471,30248607447,3088.514094
316160.5625,9.864325523,3.507231951,0,0,1,-8,-4,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,23142294436,2344.413533,30648664524,3104.840969
340236.1875,9.939678192,3.741931915,0,0,1,-8,-4,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,27453084983,2760.414314,32089890946,3226.646271
369186.3438,10.01760101,4.087931156,0,0,1,-8,-4,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,31183139301,3111.382703,34090950398,3401.517479
305148.4063,63.24011993,3.154925108,0,0,0,-8,7,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,2.72979E+11,4316.548908,5.20947E+11,8237.59921
309950.3438,64.19147491,3.326031923,0,0,0,-8,7,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,2.00252E+11,3119.56579,4.89887E+11,7631.558706
316160.5625,65.14305115,3.507231951,0,0,0,-8,7,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,2.38428E+11,3659.939869,5.21388E+11,8003.454209
340236.1875,66.08580017,3.741931915,0,0,0,-8,7,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,3.11823E+11,4718.199807,5.50629E+11,8331.573778
369186.3438,67.00785828,4.087931156,0,0,0,-8,7,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,4.04787E+11,6040.607698,6.03733E+11,9009.472627
305148.4063,33.262043,3.154925108,0,0,1,-8,-1,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,13375976354,410.9523276,16992936425,522.0767884
309950.3438,34.17301941,3.326031923,0,0,1,-8,-1,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,13581644246,406.5386686,18024545018,539.5277921
316160.5625,35.12380981,3.507231951,0,0,1,-8,-1,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,14142035080,411.9723458,19303061141,562.3184594
340236.1875,36.13807297,3.741931915,0,0,1,-8,-1,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,15224257698,431.2796931,20591113842,583.3144338
369186.3438,37.20898438,4.087931156,0,0,1,-8,-1,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,16675948415,459.2592825,22136232861,609.6367156
305148.4063,24.03927422,3.154925108,0,0,1,-8,-4,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,6193246837,261.8689977,9908902840,418.9780455
309950.3438,24.85489273,3.326031923,0,0,1,-8,-4,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,5840503869,239.4731859,10422546785,427.3467735
316160.5625,25.7180481,3.507231951,0,0,1,-8,-4,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,6178563591,245.5000794,11332715044,450.2959955
340236.1875,26.62482071,3.741931915,0,0,1,-8,-4,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,6336696289,243.9015264,12066311003,464.4362831
369186.3438,27.56843567,4.087931156,0,0,1,-8,-4,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,7940362799,296.0469361,12887692950,480.5022274
305148.4063,48.84007263,3.154925108,0,0,0,-8,6,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,31261527363,635.7089635,89401549108,1817.997101
309950.3438,48.40288544,3.326031923,0,0,0,-8,6,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,37972301335,779.9771307,97629794849,2005.382992
316160.5625,47.97959137,3.507231951,0,0,0,-8,6,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,42351593887,878.6182021,1.02755E+11,2131.729166
340236.1875,47.58055878,3.741931915,0,0,0,-8,6,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,50084197498,1047.502769,1.12533E+11,2353.60428
369186.3438,47.21596527,4.087931156,0,0,0,-8,6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,64819702952,1366.017225,1.26159E+11,2658.689709
305148.4063,3.321244955,3.154925108,0,0,0,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,22823255802,6875.021328,29883433697,9001.750048
309950.3438,3.3271029,3.326031923,0,0,0,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,20898788417,6284.4559,28734675667,8640.77852
316160.5625,3.327773094,3.507231951,0,0,0,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,13606494599,4090.899267,26512908472,7971.313776
340236.1875,3.325637102,3.741931915,0,0,0,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,12045631093,3624.198052,26726412660,8041.240178
369186.3438,3.324095964,4.087931156,0,0,0,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,13686329890,4120.556611,28063845209,8449.209089
305148.4063,281.9827881,3.154925108,0,0,1,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1.02523E+13,36334.90878,1.26203E+13,44726.9654
309950.3438,284.8523865,3.326031923,0,0,1,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.05818E+13,37133.24281,1.27463E+13,44728.59748
316160.5625,287.5068359,3.507231951,0,0,1,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.09364E+13,38023.16111,1.29683E+13,45087.36728
340236.1875,290.0276184,3.741931915,0,0,1,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1.14582E+13,39496.48588,1.33393E+13,45980.51458
369186.3438,292.5393372,4.087931156,0,0,1,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.22137E+13,41712.80107,1.38461E+13,47287.59377
305148.4063,24.84892082,3.154925108,0,0,0,-8,-9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,13760513969,558.2268024,24133037752,979.0120141
309950.3438,25.18852615,3.326031923,0,0,0,-8,-9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,11401421329,456.7062895,25137898409,1006.947816
316160.5625,25.51187515,3.507231951,0,0,0,-8,-9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,9687788513,383.343068,26136749834,1034.223843
340236.1875,25.83065987,3.741931915,0,0,0,-8,-9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,10134453435,396.377979,27243021064,1065.526987
369186.3438,26.160326,4.087931156,0,0,0,-8,-9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,12030023548,465.1198869,29272353868,1131.764528
305148.4063,24.48834038,3.154925108,0,0,0,-8,7,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1.17141E+11,4842.037202,2.8896E+11,11944.20584
309950.3438,24.94847679,3.326031923,0,0,0,-8,6,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.22904E+11,4986.675586,2.98768E+11,12122.12134
316160.5625,25.40870094,3.507231951,0,0,0,-8,6,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,92893587734,3700.879593,2.7231E+11,10848.81672
340236.1875,25.86852264,3.741931915,0,0,0,-8,6,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,83620628582,3272.615024,2.51191E+11,9830.736771
369186.3438,26.32722473,4.087931156,0,0,0,-8,6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.12453E+11,4325.696756,2.97126E+11,11429.40698
305148.4063,80.28556061,3.154925108,0,0,1,-8,-7,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,31172518403,390.0933261,61146300623,765.1856509
309950.3438,81.13991547,3.326031923,0,0,1,-8,-7,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,32685198735,404.8078662,64933025784,804.1988617
316160.5625,81.95649719,3.507231951,0,0,1,-8,-7,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,35064105501,430.0528671,69037326106,846.726292
340236.1875,82.74766541,3.741931915,0,0,1,-8,-7,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,39552513316,480.5797992,73800255067,896.7043758
369186.3438,83.52767944,4.087931156,0,0,1,-8,-7,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,45427854693,546.9096058,79362145321,955.4472671
305148.4063,17.87472534,3.154925108,0,0,1,-8,-2,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,9652436180,554.4486334,20345854642,1168.692659
309950.3438,18.39013481,3.326031923,0,0,1,-8,-2,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,9861560095,550.3602417,21119738902,1178.663872
316160.5625,18.91917992,3.507231951,0,0,1,-8,-2,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,10694628092,579.8529205,21950849521,1190.154916
340236.1875,19.46208572,3.741931915,0,0,1,-8,-2,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,11777966673,620.3827587,22773435258,1199.548868
369186.3438,20.01706886,4.087931156,0,0,1,-8,-2,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,13872791659,709.9653061,23678154701,1211.772566
305148.4063,45.72831345,3.154925108,0,0,1,-8,9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1.36361E+11,3032.427138,2.67001E+11,5937.626086
309950.3438,46.38500595,3.326031923,0,0,1,-8,9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.21515E+11,2666.47491,2.7421E+11,6017.177846
316160.5625,47.02617264,3.507231951,0,0,1,-8,9,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.15482E+11,2502.277005,2.84357E+11,6161.466314
340236.1875,47.64872742,3.741931915,0,0,1,-8,9,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1.75257E+11,3751.282813,2.92743E+11,6266.01574
369186.3438,48.24739456,4.087931156,0,0,1,-8,9,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2.2859E+11,4833.627517,3.06076E+11,6472.107034
305148.4063,10.53122139,3.154925108,0,0,1,-8,1,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,3600683040,345.6895544,9881983407,948.7362266
309950.3438,10.82412529,3.326031923,0,0,1,-8,5,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,4094480988,382.9411785,10407395447,973.3639719
316160.5625,11.12040901,3.507231951,0,0,1,-8,5,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,4193845678,382.2421724,10876354172,991.3100208
340236.1875,11.42198372,3.741931915,0,0,1,-8,5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,4901839731,435.4580833,11631714140,1033.310802
369186.3438,11.73174572,4.087931156,0,0,1,-8,5,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,6221077675,538.5915064,12449702237,1077.836387
469033.5,16.44092369,37.05745316,0,0,0,8,-3,0,0,0,0,2.84204E+11,7708.100996,3.0323E+11,8224.112827,9129594819,556.8363181,35998401927,2195.630582
441548.4688,16.98326683,37.47150803,0,0,0,8,-3,0,0,0,0,2.68697E+11,7208.371567,2.89861E+11,7776.137872,8936063723,527.3335285,37512494192,2213.681162
379305.5938,17.572649,37.88936996,0,0,0,8,-2,0,0,0,0,97724004252,2593.40415,2.58282E+11,6854.294081,15285594828,872.4944916,42638834055,2433.804393
408541.0313,18.20336914,38.30937958,0,0,0,8,-2,0,0,0,0,1.27587E+11,3349.806124,2.81106E+11,7380.467087,17812705294,982.9608993,43913671239,2423.293995
446114.6875,18.86571693,38.72869492,0,0,0,8,-2,0,0,0,0,1.64658E+11,4277.721351,3.06489E+11,7962.412309,23552052408,1255.564045,48723474948,2597.456995
469033.5,3.121969938,37.05745316,0,0,0,8,5,0,0,0,0,2.84204E+11,7708.100996,3.0323E+11,8224.112827,3480355189,1126.683318,6933726050,2244.631092
